COD_LOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPO_MAD,TCH_REAL,cc_MAD,DIASMAD,EDAD,DIASSUP,MES_CORTE,CORE
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,38,10.81525312,17,Abr,121.39
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,38,10.81525312,17,Abr,120.57
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,122.46
16412,Sucuya,1641-2,MECANIZADA,RB86-7515,No,NO APLICADO,91.26129032,0,0,13.57659435,128,Abr,115.52
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,131.22
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,124.15
16412,Sucuya,1641-2,MECANIZADA,RB86-7515,No,NO APLICADO,91.26129032,0,0,13.57659435,128,Abr,127.47
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,41,10.0591716,21,Abr,120.11
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,41,10.0591716,21,Abr,137.7
6001,Manuel Salvador Conrado Cortez,MAN-01,MANUAL,Otras,No,NO APLICADO,25.93027273,0,0,13.54372124,102,Abr,157.95
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,38,10.81525312,17,Abr,141.43
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,38,10.81525312,17,Abr,133.65
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,38,10.81525312,17,Abr,132.45
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,41,10.0591716,21,Abr,135.69
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,147.47
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,38,10.81525312,17,Abr,126.9
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,146.22
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,41,10.0591716,21,Abr,120.19
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,41,10.0591716,21,Abr,128.83
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,134.24
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,38,10.81525312,17,Abr,129.05
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.76857331,54,Abr,137.88
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,120.03
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,128.85
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,123.83
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,39,10.84812623,18,Abr,127.67
16412,Sucuya,1641-2,MECANIZADA,RB86-7515,No,NO APLICADO,91.26129032,0,0,13.60946746,129,Abr,116.31
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,128.38
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,126.82
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,128.05
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,126.55
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,125.56
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,121.78
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,138.03
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,133.02
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,132.58
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,129.92
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,134.43
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,137.94
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,129.33
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,133.54
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,141.39
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,146.12
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,132.19
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,39,10.84812623,18,Abr,130.91
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,39,10.84812623,18,Abr,130.04
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,139.4
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,138.79
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,134.59
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,136.06
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,126.02
16190,Sucuya,1619-0,MECANIZADA,CP73-1547,No,NO APLICADO,58.71193772,0,0,13.21499014,53,Abr,123.58
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,39,10.84812623,18,Abr,131.58
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,39,10.84812623,18,Abr,134.31
83001,Buen Suceso N°02,A-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,104.8635319,11.44344443,42,10.09204471,22,Abr,124.09
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,134.49
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,126.6
6001,Manuel Salvador Conrado Cortez,MAN-01,MANUAL,Otras,No,NO APLICADO,25.93027273,0,0,13.57659435,103,Abr,138.87
6001,Manuel Salvador Conrado Cortez,MAN-01,MANUAL,Otras,No,NO APLICADO,25.93027273,0,0,13.57659435,103,Abr,139.99
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,150
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,39,10.84812623,18,Abr,133.78
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,39,10.0591716,18,Abr,143.61
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,145.23
16190,Sucuya,1619-0,MECANIZADA,CP73-1547,No,NO APLICADO,58.71193772,0,0,13.21499014,53,Abr,128.02
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,139.74
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.83431953,48,Abr,135.55
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,141.18
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.83431953,48,Abr,135.12
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,36,10.58514135,17,Abr,120.5
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,135.69
16160,Sucuya,1616-0,MECANIZADA,NA56-42,No,NO APLICADO,104.0406087,0,0,11.80144642,55,Abr,132.53
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.83431953,48,Abr,135.66
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,131.92
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,38,10.94674556,21,Abr,133.85
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.83431953,48,Abr,132.31
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,107.62
16190,Sucuya,1619-0,MECANIZADA,CP73-1547,No,NO APLICADO,58.71193772,0,0,13.24786325,54,Abr,110.39
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,135.33
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.86719264,49,Abr,134.18
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,100.42
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,130.92
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.86719264,49,Abr,123.54
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,116.75
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,123.29
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,119.2
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,108.05
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,114.94
16190,Sucuya,1619-0,MECANIZADA,CP73-1547,No,NO APLICADO,58.71193772,0,0,13.24786325,54,Abr,122.12
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,132.93
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,132.35
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,137.22
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,141.05
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,129.29
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,128.3
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,105.31
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,124.26
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,127.33
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,136.21
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,140.51
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,120.64
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,131.65
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,122.5
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,122.21
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.86719264,49,Abr,131.6
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,135.79
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,128.29
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,125.96
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.86719264,49,Abr,129.41
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,131.65
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,128.61
16540,Sucuya,1654-0,MECANIZADA,CP72-2086,No,NO APLICADO,95.67743056,0,0,11.86719264,49,Abr,134.83
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,142.16
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,129.6
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,136.03
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,137.76
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,139.04
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,118.67
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,132.4
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,132.37
53211,Montelimar,A-02B,MANUAL,Otras,Si,TRINEXAPAC ,92.62222669,15.43905876,71,12.55752794,49,Abr,135.01
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,116.9
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,133.7
53211,Montelimar,A-02B,MANUAL,Otras,Si,TRINEXAPAC ,92.62222669,15.43905876,71,12.55752794,49,Abr,140.92
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,137.39
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,138.71
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,142.61
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.83431953,46,Abr,141.3
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,106.37
94036,MadroÃ±al-02,MD1-01A,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.31391045,8.791063451,40,10.88099934,19,Abr,137.49
94003,MadroÃ±al-02,MD1-03,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,108.4129076,12.45239178,39,10.7495069,19,Abr,140
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,114.75
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,39,10.97961867,22,Abr,140.04
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,127.77
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,37,10.61801446,18,Abr,108.51
16090,Sucuya,1609-0,MECANIZADA,RB86-7515,No,NO APLICADO,84.4675063,0,0,13.0834977,53,Abr,124.27
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,139.06
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,140.03
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.86719264,47,Abr,132.68
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,142.63
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,133.63
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,142.94
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.86719264,47,Abr,119.11
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.86719264,47,Abr,126.86
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,128.09
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.86719264,47,Abr,129.89
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,136.14
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,133.88
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,125.8
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,116.42
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,123.63
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,120.35
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,117.41
16550,Sucuya,1655-0,MECANIZADA,CP72-2086,No,NO APLICADO,71.19200337,0,0,11.86719264,47,Abr,122.38
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,121.26
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,114.74
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,143.2
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,139.65
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,117.84
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,135.8
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,139.21
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,128.1
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,120.94
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,136.77
28001,Ronald Guido,RG-0101,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,113.3537853,11.64495739,38,10.65088757,19,Abr,119.34
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,133.92
16570,Sucuya,1657-0,MECANIZADA,Otras,No,NO APLICADO,67.51604938,0,0,12.0973044,48,Abr,126.85
94008,MadroÃ±al-02,MD2-04,MECANIZADA,NA56-42,Si,GLIFOSATO ALEMAN,91.66401869,8.509336718,41,10.91387245,20,Abr,142.99
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,140.89
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,133.15
16260,Sucuya,1626-0,MECANIZADA,CP73-1547,No,NO APLICADO,84.19439374,0,0,13.14924392,71,Abr,134.73
52001,MadroÃ±al,NORIA-01,MECANIZADA,RB86-7515,Si,GLIFOSATO ALEMAN,120.2101079,11.56308753,40,11.01249178,23,Abr,131.53
16570,Sucuya,1657-0,MECANIZADA,Otras,No,NO APLICADO,67.51604938,0,0,12.0973044,48,Abr,128.55
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,134.09
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,130.26
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,140.1
16641,Sucuya,1664-1,MECANIZADA,CP73-1547,No,NO APLICADO,86.84870912,0,0,12.98487837,68,Abr,132.78
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,132.83
91019,Barranco Bayo,BB-19,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,76.48831836,20.65674908,36,10.71663379,15,Abr,154.3
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,134.73
91019,Barranco Bayo,BB-19,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,76.48831836,20.65674908,36,10.71663379,15,Abr,126.48
94004,MadroÃ±al-02,MD2-01,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,123.4670112,8.909262396,41,10.12491782,20,Abr,137.72
91019,Barranco Bayo,BB-19,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,76.48831836,20.65674908,36,10.71663379,15,Abr,147.06
91006,Barranco Bayo,BB-06,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.69381956,17.17767344,36,10.91387245,17,Abr,129.83
