FECHAIMAGEN,AÑO,COD LOTE02,CAMPO,FINCA,ZONA,VARIEDAD,SOCA REAL,FECHAC CS REAL,RIEGO,HANAX,NDVINUBES,BIOMASANUBES,CLOROFILA,EDADIMAGEN
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.9013,0.6392,1.7609,77.9944,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.3437,0.6784,1.9274,89.4883,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,1.0172,0.7318,2.8879,157.5919,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4327,0.6601,1.96,84.2213,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.8282,0.7001,2.1386,93.8702,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.3784,0.6477,1.9384,90.6567,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.1057,0.5213,1.2978,51.87,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4092,0.7026,1.6318,70.313,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4432,0.6092,1.629,52.748,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.2615,0.5996,1.3817,52.67,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4131,0.678,1.9616,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.0741,0.601,1.4,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.5472,0.6994,1.8682,82.9078,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.0708,0.6285,1.67,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.1185,0.5693,1.124,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.278,0.7413,2.104,105.2748,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4433,0.7018,1.6846,81.8124,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.4585,0.7096,1.6836,73.4382,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.1471,0.65,1.82,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.1091,0.6299,1.75,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.7875,0.6357,1.84,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,1.0013,0.6661,2,,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.3941,0.605,1.4888,36.11,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.5534,0.7165,2.4717,119.1741,4.64
23/5/2022,2022,54019,GTE.-09,LOS_JICAROS,ZONA_1,CP88-1165,5,2/1/2022,Goteo,0.8568,0.6257,1.738,70.917,4.64
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1139,0.5339,1.335,49.255,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1632,0.516,1.26,47.1382,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2991,0.6056,1.5433,65.0563,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1292,0.5529,1.3725,50.85,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.1208,0.6033,1.5615,67.2718,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.8761,0.6271,1.6237,72.2552,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.0853,0.4734,1.204,47.832,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.7572,0.5745,1.4078,58.1715,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.5462,0.5846,1.477,62.8229,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1756,0.5575,1.3864,57.2486,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6633,0.5706,1.4437,62.7575,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.178,0.4844,1.1747,42.1264,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4185,0.5401,1.279,47.8136,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4027,0.6671,1.8971,81.1923,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3688,0.661,1.8126,76.4913,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.0706,0.5811,1.52,67.896,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4288,0.6472,1.6305,73.2268,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6185,0.6446,1.7576,74.134,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.423,0.5755,1.4308,61.9355,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.1065,0.641,1.6984,73.753,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.7542,0.5996,1.4528,64.7688,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.0221,0.5393,1.2685,51.3074,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4289,0.5648,1.4685,59.2724,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1195,0.6434,1.5137,66.3125,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.0758,0.6177,1.5372,68.5808,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.0368,0.5807,1.4004,59.9786,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6311,0.56,1.3141,50.598,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2072,0.5224,1.1533,44.295,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2196,0.5953,1.4844,65.0289,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.171,0.4913,1.1157,40.1657,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3179,0.5483,1.21,55.7368,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6116,0.5744,1.284,58.8506,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4352,0.5343,1.1353,51.5336,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3533,0.6296,1.6131,73.2141,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3497,0.5537,1.2515,51.5897,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1286,0.4191,0.578,36.352,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4165,0.4926,0.9066,45.0931,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1401,0.5205,1.0682,50.3027,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.9366,0.533,1.1345,52.3931,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4491,0.4942,1.0235,48.0908,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1895,0.4248,0.622,34.5593,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2833,0.4965,0.9024,44.6938,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.664,0.5144,1.1297,50.3427,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3883,0.609,1.4739,65.3727,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4495,0.4942,1.14,,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1342,0.6962,1.6638,79.0838,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4201,0.5261,1.2622,47.8505,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6072,0.5652,1.3192,54.505,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3107,0.4482,0.7214,24.4303,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2909,0.5117,0.934,45.9504,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.7423,0.4968,0.9529,44.4341,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.314,0.5368,0.9585,35.4312,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.5085,0.3905,0.9627,36.1127,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6287,0.4746,1.0111,41.3005,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,1.2349,0.5329,1.34,,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.4964,0.5338,1.0917,51.435,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3499,0.5247,1.1203,50.134,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.2988,0.5354,1.1726,51.6159,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.1827,0.5537,1.2133,55.7147,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.6201,0.5872,1.616,70.744,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.117,0.5004,1.2222,46.3789,3.39
23/5/2022,2022,54020,POTRI-01,LOS_JICAROS,ZONA_1,CP89-2143,4,9/2/2022,Goteo,0.3591,0.544,1.3662,53.08,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.9439,0.5213,1.2755,49.9626,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,1.5244,0.5585,1.4025,59.5918,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.16,0.5824,1.3486,61.5987,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.2335,0.5226,1.2358,56.0912,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.8822,0.445,1.1184,47.2116,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.4071,0.5219,1.223,53.5065,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.6658,0.4365,1.1036,47.7398,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.3148,0.5056,1.1868,52.1322,3.39
23/5/2022,2022,54022,POTRI-03,LOS_JICAROS,ZONA_1,RB86-7515,2,9/2/2022,Goteo,0.5259,0.554,1.2432,,3.39
23/5/2022,2022,54023,POTRI-04,LOS_JICAROS,ZONA_1,CP72-2086,3,7/3/2022,Goteo,2.1451,0.3007,0.6421,22.3631,2.53
23/5/2022,2022,54023,POTRI-04,LOS_JICAROS,ZONA_1,CP72-2086,3,7/3/2022,Goteo,1.7495,0.364,0.4675,31.0102,2.53
23/5/2022,2022,54023,POTRI-04,LOS_JICAROS,ZONA_1,CP72-2086,3,7/3/2022,Goteo,0.4056,0.4376,0.6521,39.1951,2.53
23/5/2022,2022,54023,POTRI-04,LOS_JICAROS,ZONA_1,CP72-2086,3,7/3/2022,Goteo,0.8345,0.354,0.4939,25.091,2.53
23/5/2022,2022,54023,POTRI-04,LOS_JICAROS,ZONA_1,CP72-2086,3,7/3/2022,Goteo,1.4143,0.2603,0.6607,23.9307,2.53
23/5/2022,2022,54024,POTRI-04A,LOS_JICAROS,ZONA_1,RB86-7515,2,19/2/2022,Goteo,0.3098,0.5589,1.3283,57.06,3.06
23/5/2022,2022,54024,POTRI-04A,LOS_JICAROS,ZONA_1,RB86-7515,2,19/2/2022,Goteo,0.8742,0.5072,1.1783,52.264,3.06
23/5/2022,2022,54024,POTRI-04A,LOS_JICAROS,ZONA_1,RB86-7515,2,19/2/2022,Goteo,1.9424,0.4783,1.0357,39.9031,3.06
23/5/2022,2022,54024,POTRI-04A,LOS_JICAROS,ZONA_1,RB86-7515,2,19/2/2022,Goteo,0.8312,0.4508,0.8953,36.3878,3.06
23/5/2022,2022,54025,POTRI-05,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,1.437,0.359,0.5292,27.9492,2.53
23/5/2022,2022,54025,POTRI-05,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,1.4919,0.3201,0.7099,26.3696,2.53
23/5/2022,2022,54025,POTRI-05,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.3838,0.3125,0.8194,29.05,2.53
23/5/2022,2022,54025,POTRI-05,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.3089,0.2781,0.5612,17.848,2.53
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,0.6107,0.674,2.13,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,0.625,0.6959,2.13,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,1.0811,0.6798,2.29,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,0.5011,0.6827,2.04,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,0.8768,0.7007,2.19,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,1.9508,0.7289,2.31,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,1.638,0.6933,2.26,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,2.7138,0.7038,2.22,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,1.4478,0.7172,2.34,,5.49
23/5/2022,2022,54026,TELP-01,LOS_JICAROS,ZONA_1,CP00-1101,4,7/12/2021,Goteo,5.0986,0.7117,2.29,,5.49
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,4.7976,0.6975,2.17,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,0.5042,0.6575,2.07,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,5.2836,0.699,2.22,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,5.6569,0.6981,2.22,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,5.9319,0.657,2.05,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,1.7,0.7144,2.28,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,3.2774,0.677,2.16,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,5.7595,0.6856,2.19,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,0.802,0.672,2.17,,4.90
23/5/2022,2022,54027,TELP-02,LOS_JICAROS,ZONA_1,CP72-2086,4,25/12/2021,Goteo,0.2815,0.5898,2.11,,4.90
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.232,0.609,1.68,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.3859,0.666,2.0403,90.73,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2992,0.5987,1.62,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2065,0.6302,1.8622,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.1628,0.5563,1.37,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2092,0.5774,1.37,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.5026,0.662,1.91,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.4794,0.5676,1.57,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.8175,0.6432,1.96,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2122,0.4828,1.21,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.4389,0.6963,2.01,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.0846,0.5545,1.51,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2237,0.4435,1.25,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2754,0.5906,1.64,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.9701,0.6029,1.68,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.8331,0.6874,2.08,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.9851,0.6174,1.73,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2076,0.6492,1.98,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.7454,0.6742,2.13,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.6427,0.6979,2.11,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,1.4596,0.6968,2.2187,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.4872,0.564,1.57,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.3942,0.6152,1.69,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.2076,0.6878,1.97,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.383,0.6273,1.65,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.3777,0.6772,1.96,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.7427,0.585,1.53,,4.93
23/5/2022,2022,54028,TELP-03,LOS_JICAROS,ZONA_1,Otras,4,24/12/2021,Goteo,0.9127,0.5724,1.46,,4.93
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.1858,0.3382,0.42,27.3056,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.1422,0.3118,0.5629,20.6571,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.0527,0.3863,0.904,28.878,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.1153,0.3169,0.821,26.163,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.9236,0.395,0.5692,33.7967,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,1.0562,0.3593,0.4801,26.3686,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.4136,0.3105,0.5336,18.2788,2.53
23/5/2022,2022,54040,POTRI-04B,LOS_JICAROS,ZONA_1,RB86-7515,2,7/3/2022,Goteo,0.1847,0.3193,0.366,23.2173,2.53
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.8675,0.6832,1.9986,77.8919,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.9541,0.676,2.05,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.5951,0.6834,2.02,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.8427,0.6548,1.88,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.6869,0.6818,1.9477,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.6123,0.6928,2.14,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.2672,0.6733,1.89,,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.4718,0.656,1.7833,23.24,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.9698,0.6415,1.8892,44.474,5.46
23/5/2022,2022,54042,TELP-03A,LOS_JICAROS,ZONA_1,CP00-1101,4,8/12/2021,Goteo,0.1067,0.6711,1.88,,5.46
