COD_LOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPO_MAD,TCH_REAL,cc_MAD,DIASMAD,EDAD,DIASSUP,MES_CORTE,CORE
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,74.00,12.36028928,40,Ene,132.420
73016,San Pedro,SP-0301,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.64912281,14.01065137,53.00,11.66995398,19,Ene,142.590
57073,El Apante,D-01,MANUAL,Otras,No,NO APLICADO,59.09151515,0,0.00,9.434582512,0,Ene,159.330
51029,Loma Alegre,B-19,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,87.20685663,10.32028942,47.00,11.14398422,12,Ene,133.400
73016,San Pedro,SP-0301,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.64912281,14.01065137,53.00,11.66995398,19,Ene,142.250
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,74.00,12.36028928,40,Ene,119.550
57029,El Apante,B-06,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,96.89628378,10.8363289,54.00,12.95200526,0,Ene,163.800
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,47.00,11.14398422,13,Ene,139.940
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,47.00,11.14398422,13,Ene,134.280
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,74.00,12.36028928,40,Ene,125.340
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,74.00,12.36028928,40,Ene,105.910
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,48.00,11.17685733,14,Ene,134.560
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,48.00,11.17685733,14,Ene,130.820
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,75.00,12.39316239,41,Ene,131.310
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,143.540
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,48.00,11.17685733,14,Ene,130.180
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,48.00,11.17685733,14,Ene,137.700
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,75.00,12.39316239,41,Ene,134.990
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,135.890
73016,San Pedro,SP-0301,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,85.64912281,14.01065137,54.00,11.70282709,20,Ene,133.230
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,143.900
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,75.00,12.39316239,41,Ene,136.850
51023,Loma Alegre,B-13,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,94.74856734,9.498824365,48.00,11.17685733,14,Ene,127.410
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,75.00,12.39316239,41,Ene,130.710
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,126.490
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,132.990
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,129.250
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,126.850
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,127.590
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,132.260
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,144.620
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,148.130
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,132.050
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,132.030
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,145.440
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,127.660
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,128.480
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,148.910
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,128.950
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,127.500
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,124.980
73008,San Pedro,SP-0201,MECANIZADA,CP72-2086,Si,GLIFOSATO ALEMAN,68.56819048,16.33410467,54.00,11.86719264,21,Ene,139.160
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,130.440
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,117.720
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,124.430
57073,El Apante,D-01,MANUAL,Otras,No,NO APLICADO,59.09151515,0,0.00,9.467455621,0,Ene,137.350
51016,Loma Alegre,B-06,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,102.6476703,15.39245846,48.00,11.14398422,11,Ene,120.640
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,115.740
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,54.00,11.83431953,41,Ene,139.620
57062,El Apante,BORB-08,MANUAL,RB84-5210,No,NO APLICADO,81.58648649,0,0.00,10.78238001,0,Ene,127.450
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,54.00,11.83431953,41,Ene,141.530
57029,El Apante,B-06,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,96.89628378,10.8363289,55.00,12.98487837,0,Ene,139.000
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,160.900
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,54.00,11.83431953,41,Ene,122.540
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,48.00,11.01249178,10,Ene,127.590
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,75.00,12.4260355,41,Ene,127.730
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,54.00,11.83431953,41,Ene,121.330
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,48.00,11.01249178,10,Ene,126.170
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,54.00,11.83431953,41,Ene,123.270
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,122.580
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,132.500
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,129.770
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,132.340
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,124.590
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,115.700
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,114.230
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,136.700
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,107.920
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,130.740
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,120.200
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,116.400
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,121.970
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,118.020
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,117.630
50161,Montelimar-02,V-09,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,67.29922049,11.4414401,65.00,11.53846154,20,Ene,123.600
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,131.590
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,140.370
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,128.450
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,129.460
53148,Montelimar,R-06,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,90.80061856,12.99550618,66.00,11.70282709,56,Ene,114.810
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,120.300
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,132.570
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,124.110
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,119.200
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,129.150
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,49.00,11.04536489,11,Ene,131.100
16710,Sucuya,1671-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,91.01887881,14.28275119,76.00,12.45890861,42,Ene,119.510
57029,El Apante,B-06,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,96.89628378,10.8363289,56.00,13.01775148,0,Ene,158.790
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,49.00,11.04536489,11,Ene,129.700
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,124.550
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,49.00,11.04536489,11,Ene,126.460
16720,Sucuya,1672-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.92955975,14.93926655,76.00,12.45890861,42,Ene,126.490
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,49.00,11.04536489,11,Ene,125.280
16720,Sucuya,1672-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.92955975,14.93926655,76.00,12.45890861,42,Ene,127.930
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,49.00,11.04536489,11,Ene,123.190
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,134.720
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,49.00,11.04536489,11,Ene,129.470
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,122.640
57029,El Apante,B-06,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,96.89628378,10.8363289,56.00,13.01775148,0,Ene,134.890
57029,El Apante,B-06,MANUAL,CP72-2086,Si,GLIFOSATO ALEMAN,96.89628378,10.8363289,56.00,13.01775148,0,Ene,138.820
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,126.930
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,130.520
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,126.880
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,79.00,12.4260355,42,Ene,130.770
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,49.00,11.04536489,11,Ene,127.350
57062,El Apante,BORB-08,MANUAL,RB84-5210,No,NO APLICADO,81.58648649,0,0.00,10.81525312,0,Ene,134.700
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,49.00,11.04536489,11,Ene,135.060
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,135.860
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,79.00,12.4260355,42,Ene,133.820
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,49.00,11.04536489,11,Ene,129.020
16720,Sucuya,1672-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.92955975,14.93926655,76.00,12.45890861,42,Ene,128.710
16740,Sucuya,1674-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.69753639,19.16610847,77.00,12.45890861,43,Ene,125.180
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,49.00,11.04536489,11,Ene,128.550
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,130.040
16720,Sucuya,1672-0,MECANIZADA,CP73-1547,Si,GLIFOSATO ALEMAN,64.92955975,14.93926655,76.00,12.45890861,42,Ene,134.840
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,55.00,11.86719264,42,Ene,133.890
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,56.00,11.90006575,43,Ene,120.430
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,129.180
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,127.710
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,56.00,11.90006575,43,Ene,126.050
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,129.840
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,123.570
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,131.150
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,56.00,11.90006575,43,Ene,125.320
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,129.580
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,121.320
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,125.500
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,132.030
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,123.770
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,118.160
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,124.170
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,128.490
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,132.930
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,56.00,11.90006575,43,Ene,131.800
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,138.870
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,128.150
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,144.180
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,140.730
26001,Casar,TS-01,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,134.2586534,10.65108255,56.00,11.90006575,43,Ene,134.560
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,144.310
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,80.00,12.45890861,43,Ene,138.830
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,130.270
57062,El Apante,BORB-08,MANUAL,RB84-5210,No,NO APLICADO,81.58648649,0,0.00,10.84812623,0,Ene,120.150
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,147.540
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,127.200
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,127.110
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,122.760
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,135.620
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,138.750
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,148.090
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,137.580
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,143.820
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,141.120
57026,El Apante,B-03,MANUAL,CP72-2086,Si,TRINEXAPAC ,85.93309524,12.9170257,67.00,13.0834977,7,Ene,123.680
57062,El Apante,BORB-08,MANUAL,RB84-5210,No,NO APLICADO,81.58648649,0,0.00,10.84812623,0,Ene,124.040
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,50.00,11.078238,12,Ene,126.310
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,129.910
57026,El Apante,B-03,MANUAL,CP72-2086,Si,TRINEXAPAC ,85.93309524,12.9170257,67.00,13.0834977,7,Ene,132.130
51087,Loma Alegre,A-08A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,133.0895683,10.74464376,50.00,11.11111111,12,Ene,124.940
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,139.040
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,144.280
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,150.510
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,56.00,10.42077581,43,Ene,142.240
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,80.00,11.96581197,43,Ene,142.600
51004,Loma Alegre,A-08,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,101.7133891,16.32036858,50.00,11.078238,12,Ene,132.630
51087,Loma Alegre,A-08A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,133.0895683,10.74464376,50.00,11.11111111,12,Ene,129.460
51087,Loma Alegre,A-08A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,133.0895683,10.74464376,50.00,11.11111111,12,Ene,115.070
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,133.860
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,140.670
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,51.00,11.11111111,13,Ene,131.580
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,51.00,11.11111111,13,Ene,125.970
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,81.00,11.99868508,44,Ene,121.670
16750,Sucuya,1675-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,70.75462842,13.850684,81.00,12.49178172,44,Ene,138.770
51008,Loma Alegre,A-12,MECANIZADA,CP88-1165,Si,TRINEXAPAC ,109.5289308,10.22560881,51.00,11.70282709,12,Ene,121.950
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,81.00,11.99868508,44,Ene,145.880
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,81.00,11.99868508,44,Ene,148.870
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,135.510
51008,Loma Alegre,A-12,MECANIZADA,CP88-1165,Si,TRINEXAPAC ,109.5289308,10.22560881,51.00,11.70282709,12,Ene,128.250
51003,Loma Alegre,A-07,MECANIZADA,RB86-7515,Si,TRINEXAPAC ,114.8174298,14.02226127,51.00,11.11111111,13,Ene,125.900
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,138.390
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,142.510
26003,Casar,TS-02A,MECANIZADA,CP72-2086,Si,TRINEXAPAC ,98.01220373,14.59001987,57.00,10.45364892,44,Ene,133.040
16670,Sucuya,1667-0,MECANIZADA,CP73-1547,Si,TRINEXAPAC ,55.23112217,17.74361921,81.00,11.99868508,44,Ene,142.270
51008,Loma Alegre,A-12,MECANIZADA,CP88-1165,Si,TRINEXAPAC ,109.5289308,10.22560881,51.00,11.70282709,12,Ene,129.820
