FECHA,LOTE,FINCA,VARIEDAD,HA,CONTAGUA,AGUAOPT,CLOROFILA,BIOMASA,MSAVI2,NDVI,CODFIN,RIEGO,EDAD,VARIEDAD2,TIPOSUELO
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.18,0.02,2.38,34.36,0.66,-0.26,0.40,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.08,0.02,1.00,28.49,0.41,-0.29,0.35,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.18,0.02,2.15,31.99,0.53,-0.27,0.38,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.47,0.02,1.56,33.99,0.56,-0.28,0.39,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.19,0.02,1.00,29.99,0.39,-0.30,0.35,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.52,0.02,1.84,35.56,0.62,-0.27,0.41,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.49,0.02,2.22,37.91,0.65,-0.25,0.43,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.13,0.03,2.82,43.68,0.77,-0.21,0.46,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-01,MONTELIMAR,NA56-42,0.38,0.03,3.09,34.99,0.67,-0.27,0.39,53128,Goteo, 2.37 ,NA56-42,Franco Arenoso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.51,0.04,1.60,48.89,1.15,-0.20,0.53,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.82,0.06,3.53,69.04,1.51,-0.11,0.61,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.66,0.04,1.98,62.48,1.33,-0.13,0.57,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.63,0.07,4.04,77.26,1.65,-0.06,0.66,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,2.69,0.06,3.93,74.49,1.65,-0.07,0.65,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.23,0.06,3.59,61.50,1.39,-0.13,0.57,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,2.40,0.06,3.95,73.45,1.61,-0.08,0.65,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.56,0.07,4.24,71.62,1.64,-0.07,0.64,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.32,0.07,4.46,75.44,1.68,-0.07,0.65,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,2.29,0.08,4.64,83.99,1.81,-0.03,0.69,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,1.86,0.12,4.85,104.58,2.09,0.01,0.71,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.69,0.04,1.80,50.52,1.20,-0.20,0.53,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,1.37,0.11,4.50,108.59,2.08,0.00,0.71,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.65,0.03,1.22,40.22,0.99,-0.25,0.46,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.50,0.04,2.27,56.04,1.27,-0.17,0.54,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.70,0.08,4.42,86.63,1.81,-0.03,0.68,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.79,0.03,1.03,34.92,0.75,-0.27,0.42,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.48,0.05,3.05,63.43,1.41,-0.13,0.58,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,1.20,0.03,1.01,39.48,0.80,-0.24,0.45,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-02,MONTELIMAR,CP00-1101,0.74,0.07,4.20,79.89,1.70,-0.05,0.66,53129,Goteo, 3.71 ,CP00-1101,Franco Arcilloso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.23,0.06,5.00,80.09,1.67,-0.05,0.68,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.44,0.06,4.92,70.30,1.59,-0.08,0.64,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.25,0.07,4.94,80.93,1.75,-0.02,0.70,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.88,0.06,4.93,76.29,1.63,-0.06,0.68,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.17,0.08,5.00,94.15,1.87,0.00,0.73,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.02,,,,,,,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.14,0.07,5.00,81.74,1.74,-0.03,0.70,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.18,0.04,4.08,59.01,1.30,-0.12,0.59,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.57,0.06,4.74,75.46,1.65,-0.04,0.68,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.46,0.07,4.85,82.94,1.73,-0.03,0.68,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.29,0.06,4.92,72.46,1.60,-0.06,0.65,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.21,0.07,4.89,82.64,1.74,-0.04,0.68,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.14,0.05,4.70,66.21,1.43,-0.11,0.60,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.84,0.10,4.97,108.27,2.07,0.03,0.73,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.62,0.08,4.98,98.23,1.91,0.01,0.71,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.15,0.05,4.36,58.53,1.29,-0.12,0.59,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.17,0.05,4.43,61.61,1.34,-0.10,0.60,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.61,0.07,4.96,77.05,1.68,-0.05,0.66,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.74,0.08,4.78,94.75,1.86,-0.02,0.69,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.32,0.05,4.61,66.21,1.48,-0.08,0.64,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.33,0.05,4.44,58.90,1.35,-0.13,0.56,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.32,0.05,4.67,61.75,1.42,-0.11,0.60,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.48,0.07,4.83,81.24,1.71,-0.06,0.66,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.58,0.06,4.79,73.01,1.61,-0.07,0.63,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.24,0.06,5.00,69.39,1.56,-0.08,0.63,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.60,0.08,4.96,86.86,1.83,-0.02,0.71,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.23,0.05,4.38,60.14,1.34,-0.14,0.58,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.22,0.05,4.79,71.60,1.51,-0.11,0.62,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.30,0.06,4.48,73.87,1.56,-0.06,0.67,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,0.19,0.05,4.82,67.76,1.44,-0.12,0.60,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,LAV-03,MONTELIMAR,CP72-2086,1.15,0.08,5.00,92.88,1.88,0.00,0.71,53130,Goteo, 3.68 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.14,0.03,5.00,21.98,0.49,-0.35,0.27,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.09,0.02,5.00,19.31,0.33,-0.39,0.21,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.76,0.01,5.00,14.59,0.26,-0.39,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.70,0.01,5.00,16.11,0.27,-0.39,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.12,0.02,5.00,25.01,0.45,-0.35,0.26,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.44,0.02,5.00,12.75,0.35,-0.40,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.12,0.03,5.00,28.85,0.75,-0.29,0.38,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.19,0.02,5.00,16.28,0.51,-0.39,0.23,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.50,0.02,5.00,12.55,0.38,-0.41,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.23,0.02,5.00,18.55,0.33,-0.39,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.25,0.01,5.00,14.41,0.27,-0.39,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.52,0.02,5.00,18.12,0.38,-0.38,0.22,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.29,0.01,5.00,12.70,0.26,-0.40,0.19,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.66,0.01,5.00,13.02,0.27,-0.41,0.18,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.59,0.01,5.00,13.64,0.30,-0.41,0.18,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.54,0.01,5.00,13.31,0.30,-0.41,0.18,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.52,0.01,5.00,13.73,0.29,-0.40,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.49,0.01,5.00,12.35,0.25,-0.41,0.18,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.42,0.02,5.00,16.50,0.34,-0.39,0.19,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.48,0.02,5.00,19.68,0.33,-0.38,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.26,0.02,5.00,13.90,0.31,-0.40,0.19,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.44,0.02,5.00,17.80,0.41,-0.38,0.22,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.12,0.03,5.00,31.22,0.62,-0.30,0.33,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.33,0.02,5.00,20.83,0.44,-0.38,0.22,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.46,0.02,5.00,15.62,0.27,-0.39,0.20,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.27,0.02,5.00,20.66,0.35,-0.37,0.23,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-03,MONTELIMAR,CP72-2086,0.33,0.02,5.00,20.66,0.42,-0.37,0.23,53145,Gravedad, 0.49 ,CP72-2086,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,1.55,0.09,5.00,102.61,2.01,0.00,0.71,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,0.55,0.05,,65.89,1.43,-0.13,0.61,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,1.14,0.08,,91.03,1.89,-0.03,0.69,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,0.64,0.04,,60.61,1.35,-0.14,0.60,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,1.13,0.06,,74.29,1.59,-0.07,0.65,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-05,MONTELIMAR,RB86-7515,1.28,0.07,,84.83,1.76,-0.03,0.69,53147,Gravedad, 3.58 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.43,0.03,4.83,35.65,0.75,-0.26,0.42,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,1.01,0.03,4.90,38.10,0.88,-0.24,0.47,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.81,0.04,5.00,54.78,1.14,-0.16,0.54,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.87,0.03,4.94,39.74,0.89,-0.24,0.48,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.91,0.04,5.00,52.81,1.16,-0.18,0.52,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.33,0.03,5.00,51.61,1.13,-0.18,0.53,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.27,0.03,5.00,47.96,1.06,-0.20,0.51,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.26,0.03,5.00,44.71,0.98,-0.21,0.49,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.24,0.03,5.00,42.79,0.89,-0.22,0.47,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.18,0.03,5.00,45.29,0.93,-0.20,0.49,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.27,0.02,4.58,33.19,0.72,-0.27,0.42,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,1.31,0.03,4.65,35.13,0.74,-0.25,0.44,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.50,0.02,4.73,33.22,0.66,-0.27,0.41,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.33,0.02,4.45,31.30,0.60,-0.28,0.39,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.28,0.02,4.28,28.92,0.54,-0.30,0.36,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.41,0.02,4.30,29.56,0.56,-0.29,0.38,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,1.11,0.03,4.75,35.86,0.80,-0.25,0.45,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-06,MONTELIMAR,RB86-7515,0.64,0.02,4.25,29.07,0.51,-0.30,0.37,53148,Gravedad, 2.20 ,RB86-7515,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.10,0.03,4.50,36.03,0.79,-0.25,0.42,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.07,0.03,4.33,34.92,0.84,-0.27,0.46,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.10,0.02,2.50,26.69,0.58,-0.31,0.38,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.29,0.02,2.83,28.31,0.62,-0.30,0.41,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.07,0.03,4.75,40.49,1.01,-0.22,0.53,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.03,0.03,4.67,43.45,1.08,-0.22,0.52,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.32,0.03,4.11,40.43,0.90,-0.23,0.48,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.30,0.03,4.35,36.88,0.82,-0.25,0.48,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.10,0.02,3.71,32.37,0.75,-0.26,0.47,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.24,0.03,4.33,37.24,0.79,-0.27,0.42,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.11,0.03,4.38,37.96,0.88,-0.21,0.51,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.15,0.02,2.83,26.34,0.56,-0.32,0.38,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.28,0.02,4.00,30.99,0.67,-0.30,0.38,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.13,0.02,2.50,25.63,0.58,-0.30,0.39,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,R-08,MONTELIMAR,NA56-42,0.21,0.02,3.56,32.86,0.71,-0.28,0.42,53150,Gravedad, 1.08 ,NA56-42,Franco Arcillo Arenoso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.08,0.03,4.17,45.13,1.00,-0.20,0.53,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.15,0.02,2.17,33.90,0.66,-0.28,0.40,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.16,0.03,3.08,37.26,0.83,-0.26,0.44,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.31,0.02,3.59,33.75,0.72,-0.27,0.43,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.59,0.02,2.51,31.05,0.64,-0.29,0.40,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.25,0.02,2.62,27.32,0.52,-0.30,0.36,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.27,0.02,2.04,25.17,0.53,-0.33,0.34,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.11,0.03,3.44,37.47,0.82,-0.25,0.43,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.20,0.02,2.06,20.38,0.45,-0.36,0.30,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.65,0.03,3.46,28.07,0.66,-0.32,0.36,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.26,0.02,2.57,27.03,0.61,-0.31,0.37,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.17,0.04,4.67,50.30,1.19,-0.20,0.53,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.25,0.02,2.21,26.06,0.49,-0.32,0.34,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.04,0.04,4.50,50.90,1.03,-0.23,0.47,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.68,0.02,3.35,31.90,0.71,-0.29,0.40,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.27,0.02,2.77,26.72,0.56,-0.32,0.35,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.36,0.02,1.27,23.29,0.38,-0.34,0.31,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.05,0.03,4.67,43.19,0.96,-0.29,0.36,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.17,0.03,4.09,34.70,0.71,-0.25,0.41,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.15,0.03,4.00,28.60,0.52,-0.32,0.31,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,1.02,0.03,2.65,32.28,0.70,-0.29,0.38,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,3.45,0.03,4.14,36.19,0.86,-0.26,0.43,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.11,0.02,2.70,31.95,0.63,-0.28,0.41,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.23,0.03,3.60,40.43,0.87,-0.23,0.47,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.11,0.05,5.00,66.82,1.46,-0.14,0.59,53151,Goteo, 2.17 ,NA56-42,Arcilloso
23/4/2021,SANIGN-01,MONTELIMAR,NA56-42,0.41,0.02,2.65,31.11,0.68,-0.29,0.40,53151,Goteo, 2.17 ,NA56-42,Arcilloso
